X,Y,OBJECTID,Fuel_Type_Code,Station_Name,Street_Address,Intersection_Directions,City,State,ZIP,Station_Phone,Expected_Date,Groups_With_Access_Code,Access_Days_Time,Cards_Accepted,EV_Level1_EVSE_Num,EV_Level2_EVSE_Num,EV_DC_Fast_Count,EV_Network,EV_Network_Web,Latitude,Longitude,Date_Last_Confirmed,ID,Updated_At,Federal_Agency_Name,Open_Date,EV_Connector_Types,Access_Code,Access_Detail_Code,Facility_Type,EV_Pricing,EV_On_Site_Renewable_Source
-77.0423311,38.9068836000001,67,ELEC,1250 Connecticut,"1250 Connecticut Avenue, NW",,Washington,DC,20036,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,2,,SemaCharge Network,https://semaconnect.com/,38.9068836,-77.0423311,2022/08/18 00:00:00+00,148385,2022/08/18 00:33:12,,2016/04/16 00:00:00+00,J1772,public,,,$0.00-$10.00/Hr Variable Parking Fee,
-77.0430436,38.9066664000001,68,ELEC,531713 : The Jefferson Building,1225 19th Street Northwest,,Washington,DC,20036,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,4,,SemaCharge Network,https://semaconnect.com/,38.9066664,-77.0430436,2022/08/18 00:00:00+00,148386,2022/08/18 00:33:12,,2019/03/27 00:00:00+00,J1772,public,,,$0.15/kWh Energy Fee,
-77.0438477,38.9060995,69,ELEC,Hines - 1200 Nineteenth Street NW,"1200 19th Street NW
Suite 260",Monthly parkers have 24/7 access to the stations. Garage hours for the public are 6 am - 10 pm Monday through Friday.,Washington,DC,20036,800-663-5633,,Public,"MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am",,,4,,SemaCharge Network,https://semaconnect.com/,38.9060995,-77.0438477,2022/08/18 00:00:00+00,148387,2022/08/18 00:33:12,,2016/12/21 00:00:00+00,J1772,public,,,$1.00/Hr Parking Fee,
-77.0347353,38.9079994000001,70,ELEC,Holiday Inn Washington DC-Central/White House,1501 Rhode Island Avenue NW,,Washington,DC,20005,800-663-5633,,Public,"MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am",,,1,,SemaCharge Network,https://semaconnect.com/,38.9079994,-77.0347353,2022/08/18 00:00:00+00,148389,2022/08/18 00:33:12,,2012/08/29 00:00:00+00,J1772,public,,,$2.00/Hr Parking Fee,
-77.0387054999999,38.9057498000001,71,ELEC,1200 17th Street NW,"1200 17th Street, NW",,Washington,DC,20036,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,2,,SemaCharge Network,https://semaconnect.com/,38.9057498,-77.0387055,2022/08/18 00:00:00+00,148393,2022/08/18 00:33:12,,2014/11/05 00:00:00+00,J1772,public,,,FREE,
-77.044477,38.903492,72,ELEC,1920 L Street,1920 L Street NW,Closed Saturdays & Sundays,Washington,DC,20036,800-663-5633,,Public,"MO: 07:00am-07:00pm; TU: 07:00am-07:00pm; WE: 07:00am-07:00pm; TH: 07:00am-07:00pm; FR: 07:00am-07:00pm; SA: 12:00am-12:00am; SU: 12:00am-12:00am",,,1,,SemaCharge Network,https://semaconnect.com/,38.903492,-77.044477,2022/08/18 00:00:00+00,148394,2022/08/18 00:33:12,,2013/11/01 00:00:00+00,J1772,public,,,$1.50/Hr Parking Fee,
-77.0439029999999,38.903492,73,ELEC,1900 L Street,1900 L Street NW,Closed Saturdays & Sundays,Washington,DC,20036,800-663-5633,,Public,"MO: 07:00am-07:00pm; TU: 07:00am-07:00pm; WE: 07:00am-07:00pm; TH: 07:00am-07:00pm; FR: 07:00am-07:00pm; SA: 12:00am-12:00am; SU: 12:00am-12:00am",,,1,,SemaCharge Network,https://semaconnect.com/,38.903492,-77.043903,2022/08/18 00:00:00+00,148395,2022/08/18 00:33:12,,2013/11/01 00:00:00+00,J1772,public,,,$1.50/Hr Parking Fee,
-77.043825,38.903147,74,ELEC,1020 19th Street,1020 19th Street NW,Closed Saturdays & Sundays,Washington,DC,20036,800-663-5633,,Public,"MO: 07:00am-07:00pm; TU: 07:00am-07:00pm; WE: 07:00am-07:00pm; TH: 07:00am-07:00pm; FR: 07:00am-07:00pm; SA: 12:00am-12:00am; SU: 12:00am-12:00am",,,1,,SemaCharge Network,https://semaconnect.com/,38.903147,-77.043825,2022/08/18 00:00:00+00,148398,2022/08/18 00:33:12,,2016/10/28 00:00:00+00,J1772,public,,,$1.50/Hr Parking Fee,
-77.0405507,38.9039725000001,75,ELEC,Eleven Hundred Connecticut Avenue,1100 Connecticut Avenue Northwest,,Washington,DC,20036,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,2,,SemaCharge Network,https://semaconnect.com/,38.9039725,-77.0405507,2022/08/18 00:00:00+00,148399,2022/08/18 00:33:12,,2019/07/02 00:00:00+00,J1772,public,,,$1.00/Hr Parking Fee,
-77.0381338999999,38.9030183,76,ELEC,"531706 : 1667 K Street, NW",1667 K Street Northwest,,Washington,DC,20006,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,4,,SemaCharge Network,https://semaconnect.com/,38.9030183,-77.0381339,2022/08/18 00:00:00+00,148401,2022/08/18 00:33:12,,2019/01/16 00:00:00+00,J1772,public,,,$0.00-$10.00/Hr Variable Parking Fee,
-76.9839204,38.9159761000001,77,ELEC,MOM's Organic Market - Ivy City,1501 New York Avenue NE,,Washington,DC,20002,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,2,,SemaCharge Network,https://semaconnect.com/,38.9159761,-76.9839204,2022/08/18 00:00:00+00,148408,2022/08/18 00:33:12,,2019/07/03 00:00:00+00,J1772,public,,,FREE,
-77.0309367999999,38.8976430000001,78,ELEC,"531705 : 1331 F Street, NW",1331 F Street Northwest,,Washington,DC,20004,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,4,,SemaCharge Network,https://semaconnect.com/,38.897643,-77.0309368,2022/08/18 00:00:00+00,148417,2022/08/18 00:33:12,,2019/01/16 00:00:00+00,J1772,public,,,$0.00-$10.00/Hr Variable Parking Fee,
-77.0260067999999,38.8954140000001,79,ELEC,1001 Pennsylvania,1001 Pennsylvania Avenue Northwest,,Washington,DC,20004,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,4,,SemaCharge Network,https://semaconnect.com/,38.895414,-77.0260068,2022/08/18 00:00:00+00,148422,2022/08/18 00:33:12,,2015/11/18 00:00:00+00,J1772,public,,,$2.00/Hr Parking Fee,
-77.0071072,38.8998373000001,80,ELEC,"10 G Street, NE","10 G St, NE",,Washington,DC,20002,800-663-5633,,Public,"MO: 07:00am-07:00pm; TU: 07:00am-07:00pm; WE: 07:00am-07:00pm; TH: 07:00am-07:00pm; FR: 07:00am-07:00pm; SA: Closed; SU: Closed",,,1,,SemaCharge Network,https://semaconnect.com/,38.8998373,-77.0071072,2022/08/18 00:00:00+00,148424,2022/08/18 00:33:12,,2015/03/05 00:00:00+00,J1772,public,,,$0.00-$5.00/Hr Variable Parking Fee,
-77.0071072,38.8998373000001,81,ELEC,"APA 750 First St, NE","750 First St, NE",,Washington,DC,20002,800-663-5633,,Public,"MO: 07:00am-07:00pm; TU: 07:00am-07:00pm; WE: 07:00am-07:00pm; TH: 07:00am-07:00pm; FR: 07:00am-07:00pm; SA: Not Specified; SU: Not Specified",,,1,,SemaCharge Network,https://semaconnect.com/,38.8998373,-77.0071072,2022/08/18 00:00:00+00,148425,2022/08/18 00:33:12,,2015/03/20 00:00:00+00,J1772,public,,,$0.00-$5.00/Hr Variable Parking Fee,
-77.023957674,38.894759949,82,ELEC,Lexington/Market Sq Parking Garage,401 9th St NW & D St NW,null,Washington,DC,20004,800-663-5633,,Public,"MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am",,,2,,SemaCharge Network,https://semaconnect.com/,38.894759949227,-77.023957673508,2022/08/18 00:00:00+00,148426,2022/08/18 00:33:12,,2012/01/15 00:00:00+00,J1772,public,,,$1.00-$5.00/Hr Variable Parking Fee,
-77.013021,38.893317,83,ELEC,122 C Street,122 C Street NW,Closed Saturdays & Sundays,Washington,DC,20001,800-663-5633,,Public,"MO: 07:00am-07:00pm; TU: 07:00am-07:00pm; WE: 07:00am-07:00pm; TH: 07:00am-07:00pm; FR: 07:00am-07:00pm; SA: 12:00am-12:00am; SU: 12:00am-12:00am",,,1,,SemaCharge Network,https://semaconnect.com/,38.893317,-77.013021,2022/08/18 00:00:00+00,148427,2022/08/18 00:33:12,,2013/11/01 00:00:00+00,J1772,public,,,$1.50/Hr Parking Fee,
-77.0131214,38.8926815,84,ELEC,Central Parking - 101 Constitution,101 Constitution Avenue Northwest,,Washington,DC,20001,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,2,,SemaCharge Network,https://semaconnect.com/,38.8926815,-77.0131214,2022/08/18 00:00:00+00,148428,2022/08/18 00:33:12,,2015/03/14 00:00:00+00,J1772,public,,,FREE,
-77.0169844,38.8840361000001,85,ELEC,375 - Patriots Plaza,375 E Street Southwest,,Washington,DC,20024,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,2,,SemaCharge Network,https://semaconnect.com/,38.8840361,-77.0169844,2022/08/18 00:00:00+00,148429,2022/08/18 00:33:12,,2018/08/31 00:00:00+00,J1772,public,,,FREE,
-77.0165322999999,38.8837304,86,ELEC,355 - Patriots Plaza,355 E Street Southwest,,Washington,DC,20024,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,2,,SemaCharge Network,https://semaconnect.com/,38.8837304,-77.0165323,2022/08/18 00:00:00+00,148430,2022/08/18 00:33:12,,2018/08/31 00:00:00+00,J1772,public,,,FREE,
-77.0180331,38.8829816000001,87,ELEC,Hyatt Washington DC North Mall,400 E Street Southwest,,Washington,DC,20024,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,4,,SemaCharge Network,https://semaconnect.com/,38.8829816,-77.0180331,2022/08/18 00:00:00+00,148431,2022/08/18 00:33:12,,2019/08/10 00:00:00+00,J1772,public,,,FREE,
-77.0493245,38.9017929,88,ELEC,SQUARE 54,2200 Pennsylvania Ave NW,,Washington,DC,20037,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,3,,SemaCharge Network,https://semaconnect.com/,38.9017929,-77.0493245,2022/08/18 00:00:00+00,150290,2022/08/18 00:33:12,,2019/12/18 00:00:00+00,J1772,public,,,"$1.00-$5.00/Hr Variable Parking Fee, $0.22/kWh Energy Fee",
-77.0435679999999,38.907199,89,ELEC,WEST HALF 2 & 3 1900 N ST 6,1900 N St NW,,Washington,DC,20036,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,38.907199,-77.043568,2022/08/18 00:00:00+00,150343,2022/08/18 01:13:04,,2019/12/19 00:00:00+00,J1772,public,,,,
-77.0401315,38.9049056000001,90,ELEC,"Lenkin 1133A, Lenkin 1133B",1133 Connecticut Avenue Northwest,,Washington,DC,20036,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,2,,SemaCharge Network,https://semaconnect.com/,38.9049056,-77.0401315,2022/08/18 00:00:00+00,150369,2022/08/18 00:33:12,,2019/12/20 00:00:00+00,J1772,public,,,$1.00/Hr Parking Fee,
-77.0267153999999,38.9021405,91,ELEC,"Lenkin 1050A, Lenkin 1050B",1050 K Street Northwest,,Washington,DC,20001,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,2,,SemaCharge Network,https://semaconnect.com/,38.9021405,-77.0267154,2022/08/18 00:00:00+00,150370,2022/08/18 00:33:12,,2019/12/20 00:00:00+00,J1772,public,,,$1.00/Hr Parking Fee,
-77.061299,38.9039270000001,92,ELEC,Rosewood Washington D.C. - Tesla Destination,1050 31st Street NW,,Washington,DC,20007,202-617-2400  877-798-3752,,Public,"24 hours daily; for customer use only; see valet for access",,,2,,Tesla Destination,https://www.tesla.com/destination-charging,38.903927,-77.061299,2020/11/03 00:00:00+00,150490,2021/03/11 23:22:17,,2019/09/30 00:00:00+00,TESLA,public,,,Free,
-77.061299,38.9039270000001,93,ELEC,"Capella Washington, D.C. - Tesla Destination",1050 31st St NW,,Washington,DC,20007,202-617-2400  877-798-3752,,Public,"24 hours daily; for customer use only; see valet for access",,,3,,Tesla Destination,https://www.tesla.com/destination-charging,38.903927,-77.061299,2020/11/03 00:00:00+00,150512,2021/03/11 23:22:17,,2019/09/30 00:00:00+00,J1772 TESLA,public,,,Free,
-76.98301,38.915781,94,ELEC,1501 New York Ave NE - Tesla Destination,1501 New York Ave NE,,Washington,DC,20002,202-638-6300  877-798-3752,,Public,24 hours daily,,,3,,Tesla Destination,https://www.tesla.com/destination-charging,38.915781,-76.98301,2020/11/03 00:00:00+00,150544,2021/03/11 23:22:17,,2019/09/30 00:00:00+00,J1772 TESLA,public,,,Free,
-77.035223,38.9049430000001,95,ELEC,Columbia Center - Tesla Destination,1152 15th St NW,,Washington,DC,20005,202-350-6625  877-798-3752,,Public,"24 hours daily; pay lot; see valet for access",,,1,,Tesla Destination,https://www.tesla.com/destination-charging,38.904943,-77.035223,2020/11/03 00:00:00+00,150607,2021/03/11 23:22:17,,2019/09/30 00:00:00+00,TESLA,public,,,Free,
-77.043202,38.9028530000001,96,ELEC,1875 K Street - Tesla Destination,1875 K St NW,,Washington,DC,20036,202-303-3080  877-798-3752,,Public,"24 hours daily; pay lot",,,2,,Tesla Destination,https://www.tesla.com/destination-charging,38.902853,-77.043202,2020/11/03 00:00:00+00,150608,2021/03/11 23:22:17,,2019/09/30 00:00:00+00,TESLA,public,,,Free,
-77.040432,38.8959360000001,97,ELEC,1700 New York Avenue - Tesla Destination,1700  New York Ave,,Washington,DC,20006,202-349-4068  877-798-3752,,Public,"24 hours daily; pay lot; see valet for access",,,2,,Tesla Destination,https://www.tesla.com/destination-charging,38.895936,-77.040432,2020/11/03 00:00:00+00,150609,2021/03/11 23:22:17,,2019/09/30 00:00:00+00,J1772 TESLA,public,,,Free,
-77.02124,38.896423,98,ELEC,INTERPARK PENN QTR1,616 E St NW,,Washington,DC,20004,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,38.896423,-77.02124,2022/08/18 00:00:00+00,150799,2022/08/18 01:13:19,,2019/12/25 00:00:00+00,J1772,public,,,,
-77.067931,38.9161330000001,99,ELEC,Safeway Wisconsin Ave NW,1855 Wisconsin Ave NW,,Washington,DC,20007,888-264-2208,,Public,6am-12am daily,,,2,,Volta,https://voltacharging.com/,38.916133,-77.067931,2022/05/05 00:00:00+00,151272,2022/05/05 20:22:04,,2019/03/14 00:00:00+00,J1772,public,,SHOPPING_CENTER,Free,
-77.023468,38.8995150000001,100,ELEC,531714 - 799 9th Street,"799 9th Street NW, Suite 102",First 4 hours are free. $10/hr parking fee each our thereafter.,Washington,DC,20001,800-663-5633,,Public,"MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am",,,6,,SemaCharge Network,https://semaconnect.com/,38.899515,-77.023468,2022/08/18 00:00:00+00,152377,2022/08/18 00:33:12,,2020/01/11 00:00:00+00,J1772,public,,,$0.00-$10.00/Hr Variable Parking Fee,
-77.0264518,38.8967861,101,ELEC,Lincoln Square - 555 11th Street NW,555 11th Street Northwest,,Washington,DC,20004,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,2,,SemaCharge Network,https://semaconnect.com/,38.8967861,-77.0264518,2022/08/18 00:00:00+00,152997,2022/08/18 00:33:12,,2020/01/24 00:00:00+00,J1772,public,,,FREE,
-77.012085,38.9003300000001,102,ELEC,77 H CHARGING CHARGING 1,99 H St NW,,Washington,DC,20001,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,38.90033,-77.012085,2022/08/18 00:00:00+00,154006,2022/08/18 01:14:48,,2020/02/27 00:00:00+00,J1772,public,,,,
-77.00019,38.9090400000001,103,ELEC,BATLEY BATLEY2 B1,1270 4th St NE,,Washington,DC,20002,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,38.90904,-77.00019,2022/08/18 00:00:00+00,154008,2022/08/18 00:56:40,,2020/02/27 00:00:00+00,J1772,public,,,,
-77.055819,38.8949660000001,104,ELEC,KENNEDY CENTER B LEVEL,2700 F St NW,,Washington,DC,20566,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,38.894966,-77.055819,2022/08/18 00:00:00+00,154430,2022/08/18 01:15:29,,2020/03/12 00:00:00+00,J1772,public,,,,
-77.067573,38.915985,105,ELEC,Georgetown Safeway - Tesla Supercharger,1855 Wisconsin Ave NW,,Washington,DC,20007,877-798-3752,,Public,"24 hours daily; for Tesla use only",,,,8,Tesla,https://www.tesla.com/supercharger,38.915985,-77.067573,2021/10/11 00:00:00+00,154661,2021/11/04 18:37:47,,2020/03/13 00:00:00+00,TESLA,public,,GROCERY,"$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW",
-77.0296848,38.8967476,106,ELEC,QuikPark Inc,560 13th St NW,,Washington,DC,20045,866-816-7584,,Public,"24 hours daily; Also accepts Paypal",A D M V,,5,,EV Connect,http://evconnect.com/,38.8967476,-77.0296848,2020/04/08 00:00:00+00,155091,2021/03/11 23:22:17,,2019/04/30 00:00:00+00,J1772,public,,PAY_GARAGE,,
-77.0209369999999,38.903804,107,ELEC,"BROOKCHARGE LB1A 25,27",655 New York Ave.,,Washington,DC,20001,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,38.903804,-77.020937,2022/08/18 00:00:00+00,155343,2022/08/18 01:02:18,,2020/04/14 00:00:00+00,J1772,public,,,,
-77.0076309999999,38.8756460000001,108,ELEC,WEST HALF 2 & 3 WEST HALF EV 1,1201 Half St SE,,Washington,DC,20003,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,38.875646,-77.007631,2022/08/18 00:00:00+00,163546,2022/08/18 01:10:12,,2020/06/23 00:00:00+00,J1772,public,,,,
-77.026786,38.9614750000001,109,ELEC,"Walmart 5968 - Georgia Ave, DC",5929 Georgia Ave NW,,Washington,DC,20011,833-632-2778,,Public,24 hours daily,,,1,3,Electrify America,https://www.electrifyamerica.com/,38.961475,-77.026786,2022/08/18 00:00:00+00,163628,2022/08/18 01:42:25,,2020/06/25 00:00:00+00,CHADEMO J1772 J1772COMBO,public,,,,
-77.095962,38.945654,110,ELEC,Spring Valley Shopping Center,4851 Massachusetts Ave NW,,Washington,DC,20016,888-264-2208,,Public,6am-12pm daily,,,2,,Volta,https://voltacharging.com/,38.945654,-77.095962,2021/04/08 00:00:00+00,164012,2022/02/10 19:42:29,,2020/07/02 00:00:00+00,J1772,public,,SHOPPING_CENTER,,
-77.024665,38.9195260000001,111,ELEC,Whole Foods - DC,965 Florida Ave NW,"Parking can be validated by Whole Foods 
during normal business hours.
",Washington,DC,20001,888-998-2546,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,Blink Network,http://www.blinkcharging.com/,38.919526,-77.024665,2022/08/17 00:00:00+00,164139,2022/08/17 22:55:12,,2020/07/11 00:00:00+00,J1772,public,,,Level 2: $0.55 per kWh,
-77.0595279999999,38.9036860000001,112,ELEC,JBG - The Foundry,1055 Thomas Jefferson St NW,,Washington,DC,20007,888-998-2546,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,Blink Network,http://www.blinkcharging.com/,38.903686,-77.059528,2022/08/17 00:00:00+00,164718,2022/08/17 22:55:12,,2020/08/01 00:00:00+00,J1772,public,,,Level 2: $0.55 per kWh,
-77.0078549999999,38.876829,113,ELEC,20 M St. Parking,20 M St. SE,,Washington,DC,20003,888-998-2546,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,Blink Network,http://www.blinkcharging.com/,38.876829,-77.007855,2022/08/17 00:00:00+00,164765,2022/08/17 22:55:12,,2020/08/01 00:00:00+00,J1772,public,,,Level 2: $0.55 per kWh,
-77.0234,38.8833950000001,114,ELEC,500 L'Enfant Plaza,500 L'Enfant Plaza SW,"Split between G1 and G2 levels near 
motercycle parking
",Washington,DC,20024,888-998-2546,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,4,,Blink Network,http://www.blinkcharging.com/,38.883395,-77.0234,2022/08/17 00:00:00+00,164777,2022/08/17 22:55:12,,2020/08/01 00:00:00+00,J1772,public,,,Level 2: $0.55 per kWh,
-77.0387906,38.9034441000001,115,ELEC,1050 17th,1050 17th Street Northwest,,Washington,DC,20036,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,4,,SemaCharge Network,https://semaconnect.com/,38.9034441,-77.0387906,2022/08/18 00:00:00+00,165359,2022/08/18 00:33:12,,2020/08/21 00:00:00+00,J1772,public,,,$1.00/Hr Parking Fee,
-77.0087109999999,38.8542140000001,116,ELEC,Anacostia V.2,Joint Base Anacostia-Bolling Chappie James Blvd.,,Washington,DC,20032,855-885-9571,,Public,,,,6,,OpConnect,http://www.opconnect.com/,38.854214,-77.008711,2022/08/18 00:00:00+00,165585,2022/08/18 01:57:35,,2020/08/27 00:00:00+00,J1772,public,,,,
